,property_title,url,address,listing_class,plan_name,bedrooms,bathrooms,unit,price,size_sqft
1361,South Alex,https://www.apartments.com/south-alex-alexandria-va/wbreg9k/,"2803 Poag St, Alexandria, VA 22303","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",E3.1,2,2,4052,3520.0,1265.0
1362,South Alex,https://www.apartments.com/south-alex-alexandria-va/wbreg9k/,"2803 Poag St, Alexandria, VA 22303","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",E3.1,2,2,3052,3470.0,1265.0
1363,South Alex,https://www.apartments.com/south-alex-alexandria-va/wbreg9k/,"2803 Poag St, Alexandria, VA 22303","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",E3.1,2,2,2052,3470.0,1265.0
1364,South Alex,https://www.apartments.com/south-alex-alexandria-va/wbreg9k/,"2803 Poag St, Alexandria, VA 22303","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",E3,2,2,4048,3520.0,1250.0
1365,South Alex,https://www.apartments.com/south-alex-alexandria-va/wbreg9k/,"2803 Poag St, Alexandria, VA 22303","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",E3,2,2,3048,3470.0,1250.0
1366,South Alex,https://www.apartments.com/south-alex-alexandria-va/wbreg9k/,"2803 Poag St, Alexandria, VA 22303","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",E3,2,2,2048,3470.0,1250.0
1367,South Alex,https://www.apartments.com/south-alex-alexandria-va/wbreg9k/,"2803 Poag St, Alexandria, VA 22303","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D8-ANSI,2,2,3050,2585.0,1100.0
1368,South Alex,https://www.apartments.com/south-alex-alexandria-va/wbreg9k/,"2803 Poag St, Alexandria, VA 22303","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D8-ANSI,2,2,2050,2585.0,1100.0
1369,South Alex,https://www.apartments.com/south-alex-alexandria-va/wbreg9k/,"2803 Poag St, Alexandria, VA 22303","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",E3.2,2,2,3020,3470.0,1284.0
1370,South Alex,https://www.apartments.com/south-alex-alexandria-va/wbreg9k/,"2803 Poag St, Alexandria, VA 22303","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",E3.2,2,2,2020,3470.0,1284.0
1371,South Alex,https://www.apartments.com/south-alex-alexandria-va/wbreg9k/,"2803 Poag St, Alexandria, VA 22303","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D2.06,2,2,2037,2510.0,1003.0
1372,South Alex,https://www.apartments.com/south-alex-alexandria-va/wbreg9k/,"2803 Poag St, Alexandria, VA 22303","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D2.14,2,2,1032,2690.0,1061.0
1373,South Alex,https://www.apartments.com/south-alex-alexandria-va/wbreg9k/,"2803 Poag St, Alexandria, VA 22303","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D2.14,2,2,1015,2690.0,1061.0
1374,The Courts at Dulles,https://www.apartments.com/the-courts-at-dulles-herndon-va/rwvp4z2/,"13800 Jefferson Park Dr, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",One Bedroom A1C,1,1,5205,1992.0,730.0
1375,The Courts at Dulles,https://www.apartments.com/the-courts-at-dulles-herndon-va/rwvp4z2/,"13800 Jefferson Park Dr, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Two Bedroom B2A,2,2,10305,2159.0,1040.0
1376,The Courts at Dulles,https://www.apartments.com/the-courts-at-dulles-herndon-va/rwvp4z2/,"13800 Jefferson Park Dr, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Two Bedroom B2D,2,2,3310,2367.0,1160.0
1377,The Courts at Dulles,https://www.apartments.com/the-courts-at-dulles-herndon-va/rwvp4z2/,"13800 Jefferson Park Dr, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",One Bedroom A1C,1,1,5205,1992.0,730.0
1378,The Courts at Dulles,https://www.apartments.com/the-courts-at-dulles-herndon-va/rwvp4z2/,"13800 Jefferson Park Dr, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Two Bedroom B2A,2,2,10305,2159.0,1040.0
1379,The Courts at Dulles,https://www.apartments.com/the-courts-at-dulles-herndon-va/rwvp4z2/,"13800 Jefferson Park Dr, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Two Bedroom B2D,2,2,3310,2367.0,1160.0
1380,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a1,1,1,377,2303.0,600.0
1381,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a1,1,1,258,2158.0,600.0
1382,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a1,1,1,477,2143.0,600.0
1383,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a2,1,1,529,2344.0,673.0
1384,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a2,1,1,532,1999.0,673.0
1385,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a2,1,1,432,1994.0,673.0
1386,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a6,1,1,554,2322.0,742.0
1387,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a6,1,1,252,2242.0,742.0
1388,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a5,1,1,343,2357.0,769.0
1389,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a5,1,1,243,2057.0,769.0
1390,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a7,1,1,140,2113.0,735.0
1391,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a2a,1,1,330,1995.0,684.0
1392,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a8,1,1,463,2074.0,700.0
1393,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",b2b,2,2,275,3048.0,1030.0
1394,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",b2,2,2,467,2992.0,1051.0
1395,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",b2,2,2,316,2877.0,1051.0
1396,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",b4,2,2,364,2820.0,1153.0
1397,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",c3,3,2,405,3240.0,1223.0
1398,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",c3,3,2,301,3475.0,1223.0
1399,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",c3,3,2,401,3205.0,1223.0
1400,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",c1,3,2,328,3371.0,1381.0
1401,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",c3a,3,2,226,3490.0,1246.0
1402,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a1,1,1,377,2303.0,600.0
1403,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a1,1,1,258,2158.0,600.0
1404,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a1,1,1,477,2143.0,600.0
1405,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a2,1,1,529,2344.0,673.0
1406,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a2,1,1,532,1999.0,673.0
1407,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a2,1,1,432,1994.0,673.0
1408,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a6,1,1,554,2322.0,742.0
1409,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a6,1,1,252,2242.0,742.0
1410,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a5,1,1,343,2357.0,769.0
1411,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a5,1,1,243,2057.0,769.0
1412,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a7,1,1,140,2113.0,735.0
1413,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a2a,1,1,330,1995.0,684.0
1414,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",a8,1,1,463,2074.0,700.0
1415,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",b2b,2,2,275,3048.0,1030.0
1416,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",b2,2,2,467,2992.0,1051.0
1417,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",b2,2,2,316,2877.0,1051.0
1418,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",b4,2,2,364,2820.0,1153.0
1419,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",c3,3,2,405,3240.0,1223.0
1420,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",c3,3,2,301,3475.0,1223.0
1421,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",c3,3,2,401,3205.0,1223.0
1422,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",c1,3,2,328,3371.0,1381.0
1423,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",c3a,3,2,226,3490.0,1246.0
1424,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Infinity 2 with Sunroom,1,1,2-0463,1645.0,775.0
1425,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Infinity 2,1,1,2-0104,1757.0,709.0
1426,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Infinity 2,1,1,2-0235,1753.0,709.0
1427,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Infinity 2,1,1,2-0406,1667.0,709.0
1428,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Infinity,1,1,2-0109,1731.0,696.0
1429,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Infinity,1,1,2-0319,1731.0,696.0
1430,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Infinity,1,1,1-225,1731.0,696.0
1431,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Simplicity,1,1,1-354,1894.0,936.0
1432,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Simplicity,1,1,2-0484,2132.0,936.0
1433,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Simplicity,1,1,2-0192,1981.0,936.0
1434,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Clarity,1,1,2-0148,2010.0,987.0
1435,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Clarity,1,1,1-436,2137.0,987.0
1436,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Clarity,1,1,1-408,1935.0,987.0
1437,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Serenity,1,1,1-317,1803.0,834.0
1438,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Serenity,1,1,2-0251,1697.0,834.0
1439,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Serenity,1,1,1-438,1822.0,834.0
1440,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Serenity 2,1,1,1-227,1837.0,968.0
1441,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Sensibility,1,1,2-0454,1798.0,911.0
1442,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Passivity,2,2,2-0261,2590.0,1184.0
1443,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Passivity,2,2,1-215,2578.0,1184.0
